Page_Category,Page_Popularity_Likes,Page_Checkins,Page_Talking_About,CC1_Min,CC1_Max,CC1_Avg,CC1_Median,CC1_Std,CC2_Min,CC2_Max,CC2_Avg,CC2_Median,CC2_Std,CC3_Min,CC3_Max,CC3_Avg,CC3_Median,CC3_Std,CC4_Min,CC4_Max,CC4_Avg,CC4_Median,CC4_Std,CC5_Min,CC5_Max,CC5_Avg,CC5_Median,CC5_Std,CC1,CC2,CC3,CC4,CC5,Base_Time,Post_Length,Post_Share_Count,Post_Promotion_Status,H_Local,Post_Published_Weekday_40,Post_Published_Weekday_41,Post_Published_Weekday_42,Post_Published_Weekday_43,Post_Published_Weekday_44,Post_Published_Weekday_45,Post_Published_Weekday_46,Base_DateTime_Weekday_47,Base_DateTime_Weekday_48,Base_DateTime_Weekday_49,Base_DateTime_Weekday_50,Base_DateTime_Weekday_51,Base_DateTime_Weekday_52,Base_DateTime_Weekday_53,Target_Variable,Category,CC2_per_hr,CC3_per_hr,CC4_per_hr,CC1_logNorm,CC2_logNorm,CC3_logNorm,CC4_logNorm,Page_Popularity_Likes_logNorm,Page_Checkins_logNorm,Page_Talking_About_logNorm,Post_Length_logNorm,Post_Share_Count_logNorm,CC2_per_hr_logNorm,CC3_per_hr_logNorm,CC4_per_hr_logNorm
9,3544586,122388,227617,0,1151,176.55769230769232,85.5,246.332125193542,0,1151,137.59615384615384,55.5,228.75123031324333,0,407,24.653846153846153,0,64.41687685435113,0,1151,173.8653846153846,85.5,243.13885150149792,-337,1151,112.94230769230771,38.5,246.55553388026448,46,46,0,46,46,8,94,209,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,Professional sports team,5.75,0,5.75,-0.37848612972160817,-0.24062168026489666,-0.2715433324645413,-0.3807671223504025,-0.1940252293235205,-0.2266418559976774,-0.4036074606774274,-0.42361953765759386,-0.11737320663128224,-0.017741441103474656,-0.26232014383079266,-0.07960283883884636
9,3032492,4584,114769,0,261,32.4054054054054,7,58.64665583860568,0,261,27.7027027027027,6,54.43164067166184,0,121,4.7027027027027035,0,20.1546250675699,0,261,31.40540540540541,7,56.95634148755042,-81,261,23,5,57.43339267877699,3,3,0,3,3,13,364,12,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Professional sports team,0.23076923076923078,0,0.23076923076923078,-0.39640191931185814,-0.27362336213759947,-0.2715433324645413,-0.3999508704883341,-0.19402525236791304,-0.2268014994160196,-0.40361363515004195,-0.4200364852357232,-0.12028841657146055,-0.17834948422584654,-0.26232014383079266,-0.23741181848481185
9,4975857,159,87422,0,260,88.44444444444444,65,79.21996256711942,0,260,69.88888888888889,22,86.48756422418253,0,86,12.666666666666668,0,26.56647846022837,0,260,85.22222222222223,65,79.83285007199281,-64,260,57.22222222222222,20,97.43804616014307,65,65,0,65,65,20,113,97,0,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,Professional sports team,3.25,0,3.25,-0.37601741998269583,-0.2360742070413909,-0.2715433324645413,-0.37812369401483387,-0.19402517923201085,-0.22696459180430534,-0.40361608939562404,-0.4231342049943237,-0.11817179467594936,-0.06139907167687493,-0.26232014383079266,-0.12249960789604387
9,2900008,46,1125038,0,2092,71.98522167487685,26,202.1181549244748,0,2092,71.98522167487685,26,202.1181549244748,0,0,0,0,0,0,2092,71.98522167487685,26,202.1181549244748,0,2092,71.98522167487685,26,202.1181549244748,789,789,0,789,789,5,68,41,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,67,Professional sports team,157.8,0,157.8,-0.35796692702171695,-0.2028243955640406,-0.2715433324645413,-0.3587957091116525,-0.1940252589652177,-0.2270241358657425,-0.4035930519456319,-0.42447075358777925,-0.11905961304969839,0.280287711032956,-0.26232014383079266,0.2132322862835459
9,1947049,2697,42688,0,95,25.88235294117647,26,21.28485336334178,0,54,15.47058823529412,13,14.453241635412668,0,82,9.058823529411764,0,18.999908941686733,0,92,25.35294117647059,23.5,20.80000332712244,-69,54,6.411764705882353,5.5,26.605083157678525,56,0,10,54,-10,60,372,88,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Professional sports team,0,0.16666666666666666,0.9,-0.3770834400497807,-0.2921918566947842,-0.23897419857468374,-0.3795432634794555,-0.19402531780301624,-0.22682727436330072,-0.4036225531284334,-0.4199787711084466,-0.1182727326488602,-0.1979443432200695,-0.1820355526530322,-0.19714927418725772
9,3032492,4584,114769,0,261,32.4054054054054,7,58.64665583860568,0,261,27.7027027027027,6,54.43164067166184,0,121,4.7027027027027035,0,20.1546250675699,0,261,31.40540540540541,7,56.95634148755042,-81,261,23,5,57.43339267877699,0,0,0,0,0,0,53,12,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,Professional sports team,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402525236791304,-0.2268014994160196,-0.40361363515004195,-0.4251232597284488,-0.12028841657146055,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
9,2289651,185932,119581,0,328,56.355932203389834,32,68.96222564929208,0,328,54,30,69.89071372082832,0,49,2.3559322033898304,0,8.073313880455334,0,328,56.22033898305085,32,68.99424387599797,-23,328,51.64406779661017,30,71.72162823259373,75,75,0,75,75,2,114,189,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,35,Professional sports team,37.5,0,37.5,-0.3749915737835503,-0.2341845526812533,-0.2715433324645413,-0.37702524535235504,-0.19402529386544395,-0.22662152969911128,-0.40361326479094506,-0.4231109562889379,-0.11747807640325904,0.14656708191671117,-0.26232014383079266,0.08184212905229987
9,410589,0,35208,0,69,6.189655172413794,1,12.211437398167742,0,38,4,1,8.584267887968888,0,25,1.4482758620689655,0,4.727660403351467,0,60,5.982758620689656,1,11.456802495657097,-22,38,2.5517241379310347,1,10.11174191786733,4,1,3,4,-2,36,20,26,0,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Professional sports team,0.027777777777777776,0.08333333333333333,0.1111111111111111,-0.39477934177846213,-0.28290760941619186,-0.2527141504021499,-0.39821345787929807,-0.1940255476723788,-0.22721127751447415,-0.40362429021100166,-0.42763737860739814,-0.11952257566761196,-0.1953587109803647,-0.22063238695854223,-0.24689562542934204
10,1457476,0,3961,0,3,0.6153846153846154,0,1.146128032750103,0,3,0.6153846153846154,0,1.146128032750103,0,0,0,0,0,0,3,0.6153846153846154,0,1.146128032750103,0,3,0.6153846153846154,0,1.146128032750103,0,0,0,0,0,0,73,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,Travel/leisure,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.1940253605740915,-0.22721127751447415,-0.40364398891086084,-0.4242845266340155,-0.12224973435871096,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
12,1014536,0,6073,0,7,3.7142857142857144,3,2.4907993963089563,0,7,2.4285714285714284,1,2.9692299558323607,0,5,1,0,1.7728105208558367,0,7,3.5714285714285716,2,2.5555062599997598,-5,7,1.4285714285714286,0,4.030495994190252,2,0,0,2,0,54,82,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Food/beverages,0,0,0.037037037037037035,-0.3984937855780886,-0.2921918566947842,-0.2715433324645413,-0.40219078491618826,-0.1940254140768985,-0.22721127751447415,-0.4036401361166432,-0.42397899882285106,-0.12224973435871096,-0.1979443432200695,-0.26232014383079266,-0.25329298988306864
14,4227221,0,48390,9,31,20.666666666666668,22,9.030811456096044,4,31,19,22,11.224972160321824,0,5,1.6666666666666667,0,2.357022603955158,8,31,20.333333333333332,22,9.46337971105226,-1,31,17.333333333333332,22,13.474255287605157,31,31,0,31,31,8,48,337,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,Movie,3.875,0,3.875,-0.3812813607849885,-0.24577062030182245,-0.2715433324645413,-0.3837601809837989,-0.1940252033125938,-0.22721127751447415,-0.403621422610256,-0.42538190572533224,-0.11687450736061748,-0.048451446679191074,-0.26232014383079266,-0.10977763301856981
16,113841,0,1886,2,39,14.666666666666668,3,17.21110752456745,0,39,13.666666666666668,2,17.93197020841702,0,1,0.6666666666666666,1,0.4714045207910317,2,39,14.666666666666668,3,17.21110752456745,-1,39,13,1,18.40289832245635,3,2,1,3,1,36,11,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Community,0.05555555555555555,0.027777777777777776,0.08333333333333333,-0.39640191931185814,-0.27747667291079287,-0.26212874143334564,-0.3999508704883341,-0.194025737121328,-0.22721127751447415,-0.4036506775663837,-0.42912705336414486,-0.12224973435871096,-0.19284203721883525,-0.24805023957965483,-0.24924321933802004
16,9774,0,2397,0,13,3,1,4.4077853201547175,0,13,2.5714285714285716,1,4.337778985911138,0,3,0.4285714285714286,0,1.0497813183356481,0,13,3,1,4.4077853201547175,-1,13,2.1428571428571432,0,4.5175395145262565,0,0,0,0,0,47,44,2,0,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Community,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.1940260996875618,-0.22721127751447415,-0.4036485166068369,-0.42560859239171883,-0.12182487860287552,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
16,1045111,0,34768,0,510,17.89090909090909,2,81.85012305811213,0,247,6.9818181818181815,1,33.76361188622014,0,310,8.436363636363637,0,43.46148290000893,0,427,16.2,2,72.64819337051681,-246,140,-1.4545454545454546,0,38.23412002236088,3,3,0,3,3,5,0,225,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Community,0.6,0,0.6,-0.39640191931185814,-0.27362336213759947,-0.2715433324645413,-0.3999508704883341,-0.1940254096918546,-0.22721127751447415,-0.4036244036080865,-0.43574177508727174,-0.11729626762462518,-0.15359025433293094,-0.26232014383079266,-0.21308409036945297
16,1045111,0,34768,0,510,17.89090909090909,2,81.85012305811213,0,247,6.9818181818181815,1,33.76361188622014,0,310,8.436363636363637,0,43.46148290000893,0,427,16.2,2,72.64819337051681,-246,140,-1.4545454545454546,0,38.23412002236088,0,0,0,0,0,24,343,96,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Community,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.1940254096918546,-0.22721127751447415,-0.4036244036080865,-0.42019422151968655,-0.11818254167499717,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
17,395272,0,3406,0,22,4,1,6.599663291074443,0,22,3.111111111111111,1,6.740333728045823,0,2,0.22222222222222218,0,0.6285393610547089,0,22,3.8888888888888893,1,6.573421981221797,-2,22,2.8888888888888893,1,6.870944370551247,0,0,0,0,0,30,207,1,0,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Company,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402555328716972,-0.22721127751447415,-0.4036453497683135,-0.42153346304189593,-0.12224973435871096,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
17,315785,373,12829,0,16,6,5,5.403702434442518,0,16,6,5,5.403702434442518,0,0,0,0,0,0,16,6,5,5.403702434442518,0,16,6,5,5.403702434442518,5,5,0,5,5,15,225,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Company,0.3333333333333333,0,0.3333333333333333,-0.3934535994024654,-0.2681924256322005,-0.2715433324645413,-0.3967938884146765,-0.1940255864443928,-0.22692332102237917,-0.4036333932841956,-0.42131252857464524,-0.12152343864691462,-0.1707958800619453,-0.26232014383079266,-0.22998985789939752
18,220749,0,12792,0,57,19.75,15.5,17.144605565599928,0,57,19.75,15.5,17.144605565599928,0,0,0,0,0,0,57,19.75,15.5,17.144605565599928,0,57,19.75,15.5,17.144605565599928,6,6,0,6,6,7,179,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Artist,0.8571428571428571,0,0.8571428571428571,-0.39233270019488203,-0.26612767939962806,-0.2715433324645413,-0.3955936595340031,-0.1940256393209265,-0.22721127751447415,-0.4036334193263594,-0.4219183324674959,-0.12224973435871096,-0.13952581543479145,-0.26232014383079266,-0.19926476533031207
20,599762,0,277547,0,1154,78.28571428571429,33,144.40464093038753,0,1154,54.08270676691729,12,140.8670276373438,0,224,16.68421052631579,0,37.12575022325999,0,1154,76.45112781954887,31,143.4061725250238,-135,1154,37.3984962406015,7,148.62987990557696,117,117,0,117,117,5,187,31,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,75,Media/news/publishing,23.4,0,23.4,-0.3717924893139618,-0.22829169669422394,-0.2715433324645413,-0.3735997512971026,-0.1940254917083995,-0.22721127751447415,-0.40360567232661876,-0.42180257684560757,-0.11934455151152559,0.1035274229336084,-0.26232014383079266,0.03955256162846479
20,599762,0,277547,0,1154,78.28571428571429,33,144.40464093038753,0,1154,54.08270676691729,12,140.8670276373438,0,224,16.68421052631579,0,37.12575022325999,0,1154,76.45112781954887,31,143.4061725250238,-135,1154,37.3984962406015,7,148.62987990557696,58,58,0,58,58,12,190,197,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,Media/news/publishing,4.833333333333333,0,4.833333333333333,-0.37683267548958505,-0.2375759439728163,-0.2715433324645413,-0.37899664779861436,-0.1940254917083995,-0.22721127751447415,-0.40360567232661876,-0.4217604341208953,-0.11743486107357844,-0.03151506413761739,-0.26232014383079266,-0.09313641632842516
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,66,66,0,66,66,1,67,19,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,69,Media/news/publishing,66,0,66,-0.3759080727852619,-0.23587278463657815,-0.2715433324645413,-0.37800660796151786,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.42450961500564016,-0.11983703222849847,0.1988511251103583,-0.26232014383079266,0.13321497033564986
20,7524029,0,356036,0,460,73.35087719298245,41,96.0757178056043,0,460,43.56140350877193,15,82.11930079428613,0,349,22.75438596491228,0,55.09554084600849,0,460,69.96491228070175,40,91.54271650049802,-283,460,20.80701754385965,0,100.94299913100014,33,33,0,33,33,14,155,21,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,Media/news/publishing,2.357142857142857,0,2.357142857142857,-0.38084053178163785,-0.244958593655966,-0.2715433324645413,-0.3832881530818427,-0.19402511816332252,-0.22721127751447415,-0.40360342665905896,-0.4222992611672152,-0.11973716400884202,-0.08365415004635589,-0.26232014383079266,-0.14436682663024422
20,599762,0,277547,0,1154,78.28571428571429,33,144.40464093038753,0,1154,54.08270676691729,12,140.8670276373438,0,224,16.68421052631579,0,37.12575022325999,0,1154,76.45112781954887,31,143.4061725250238,-135,1154,37.3984962406015,7,148.62987990557696,98,98,0,98,98,8,198,51,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,Media/news/publishing,12.25,0,12.25,-0.37306910007330313,-0.23064327053599187,-0.2715433324645413,-0.3749667119411763,-0.1940254917083995,-0.22721127751447415,-0.40360567232661876,-0.4216512101905081,-0.11883582514786788,0.04590666131080151,-0.26232014383079266,-0.017063990203813564
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,38,0,38,38,-38,48,205,22,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Media/news/publishing,0,0.7916666666666666,0.7916666666666666,-0.37984288046698683,-0.2921918566947842,-0.22178343213857882,-0.38221989474729756,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.42155918266077996,-0.11969058641977802,-0.1979443432200695,0.041393476947698155,-0.20259293685266558
20,4377561,27,1508006,0,2077,145.02057613168725,65,258.24206987788045,0,1390,81.88065843621399,30,161.91777036018686,0,1877,55.23868312757202,0,177.08385584676552,0,1877,139.74074074074073,64,244.47598000846097,-1677,1390,26.641975308641978,14,225.39603784435417,108,108,0,108,108,5,87,137,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,Media/news/publishing,21.6,0,21.6,-0.3723693825952942,-0.22935435979646263,-0.2715433324645413,-0.37421747318738247,-0.19402519815143102,-0.2270493111925419,-0.4035904101454556,-0.4238232842695135,-0.11781313924034989,0.09629557043899126,-0.26232014383079266,0.032446745251285526
20,7524029,0,356036,0,460,73.35087719298245,41,96.0757178056043,0,460,43.56140350877193,15,82.11930079428613,0,349,22.75438596491228,0,55.09554084600849,0,460,69.96491228070175,40,91.54271650049802,-283,460,20.80701754385965,0,100.94299913100014,30,0,19,30,-19,49,140,40,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Media/news/publishing,0,0.3877551020408163,0.6122448979591837,-0.3815122199081691,-0.2921918566947842,-0.23085414698494194,-0.3840073787560283,-0.19402511816332252,-0.22721127751447415,-0.40360342665905896,-0.4225683749709268,-0.1190848630238273,-0.1979443432200695,-0.09165434112506642,-0.21237716186438227
20,599762,0,277547,0,1154,78.28571428571429,33,144.40464093038753,0,1154,54.08270676691729,12,140.8670276373438,0,224,16.68421052631579,0,37.12575022325999,0,1154,76.45112781954887,31,143.4061725250238,-135,1154,37.3984962406015,7,148.62987990557696,218,218,0,218,218,2,195,30,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,346,Media/news/publishing,109,0,109,-0.3672959174068885,-0.220008811095047,-0.2715433324645413,-0.36878494240939735,-0.1940254917083995,-0.22721127751447415,-0.40360567232661876,-0.4216916458011092,-0.11937781853487606,0.24563845270681553,-0.26232014383079266,0.179186892319238
20,83580,0,6366,0,17,3,0,6.27162924074226,0,17,3,0,6.27162924074226,0,0,0,0,0,0,17,3,0,6.27162924074226,0,17,3,0,6.27162924074226,0,0,0,0,0,0,100,1,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Media/news/publishing,0,0,0,-0.40648229166310457,-0.2921918566947842,-0.2715433324645413,-0.41074466349135746,-0.19402578275555168,-0.22721127751447415,-0.40363971130377807,-0.4234565095863713,-0.12224973435871096,-0.1979443432200695,-0.26232014383079266,-0.2566651799234344
21,1093009,0,15165,0,3,1.25,1,1.0897247358851683,0,3,1.25,1,1.0897247358851683,0,0,0,0,0,0,3,1.25,1,1.0897247358851683,0,3,1.25,1,1.0897247358851683,1,1,0,1,1,22,57,4,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Cars,0.045454545454545456,0,0.045454545454545456,-0.4014421054874813,-0.28290760941619186,-0.2715433324645413,-0.40534776698984576,-0.1940254030738609,-0.22721127751447415,-0.40363188496651475,-0.42493303883568195,-0.12128962365209116,-0.19374944491381427,-0.26232014383079266,-0.2525433899522787
24,114303,0,41419,6,92,45.6,49,32.891336245278936,0,92,44.400000000000006,49,34.38953329139551,0,6,1.2000000000000002,0,2.4000000000000004,6,92,45.6,49,32.891336245278936,-6,92,43.2,49,35.98555265658706,12,12,0,12,12,13,0,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,Musician/band,0.9230769230769231,0,0.9230769230769231,-0.3878313865520028,-0.25783605931203774,-0.2715433324645413,-0.3907737733224668,-0.19402573652319402,-0.22721127751447415,-0.40362282524634263,-0.43574177508727174,-0.12152343864691462,-0.1362335162046399,-0.26232014383079266,-0.1960298440144253
24,518876,0,51411,2,133,47.83333333333334,34.5,47.81009888669501,1,77,26.333333333333336,8.5,30.657607357536715,0,124,21.5,0,45.8757379595504,2,125,46.5,34.5,45.4706865280626,-115,77,4.833333333333333,5,61.66959452508901,61,61,0,61,61,2,79,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,Musician/band,30.5,0,30.5,-0.3764720337325459,-0.2369116258038702,-0.2715433324645413,-0.3786104822545166,-0.19402551310330668,-0.22721127751447415,-0.4036208765446304,-0.4240769961410804,-0.12182487860287552,0.12762985396837412,-0.26232014383079266,0.06323493752096958
24,996915,0,86122,0,225,121.42857142857144,118,68.62081554842243,0,225,109.28571428571428,118,76.30524094659795,0,85,12.142857142857142,0,29.743804019510026,0,225,120.85714285714286,118,68.71354320953158,-58,225,97.14285714285714,118,93.30354237866943,165,165,0,165,165,7,38,20,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,Musician/band,23.571428571428573,0,23.571428571428573,-0.36931071987655373,-0.22372016692479024,-0.2715433324645413,-0.3709423389858103,-0.19402541666451886,-0.22721127751447415,-0.4036162244914352,-0.4259895210914383,-0.11978590876149472,0.10418812346096887,-0.26232014383079266,0.040201747522566375
24,18848283,0,6784263,0,2632,773,121,1009.537157675374,0,742,163.54545454545453,99,202.09690008704584,0,1530,370.54545454545456,0,503.073709335713,0,2114,673.2727272727274,121,852.3397840286565,-874,121,-207,0,348.1835983813973,465,50,415,444,-365,39,67,1074,0,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,Musician/band,1.2820512820512822,10.64102564102564,11.384615384615385,-0.36180514319866725,-0.23952765715056704,-0.18963225072667114,-0.3632645947809931,-0.19402498254048567,-0.22721127751447415,-0.40357684982409053,-0.42450961500564016,-0.11566214441126325,-0.12008231120145543,1.016048420857583,-0.023326873116271265
24,49203410,5,2891667,611,2771,1411.625,1253,647.8765193885329,118,2771,999.25,797,870.1426248035433,0,1619,412.375,0,580.9752442015064,611,2771,1376.375,1190.5,653.7019461306506,-1422,2771,586.875,797,1330.2694687073742,1160,201,959,1035,-758,41,38,586,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,Musician/band,4.902439024390244,23.390243902439025,25.24390243902439,-0.3551673888061357,-0.22109112757716115,-0.17827400911608807,-0.35668498588722836,-0.1940248408298772,-0.22712418661410114,-0.40358453950135537,-0.4259895210914383,-0.11629613102583973,-0.030403666155736715,1.4012709193546742,0.04630762857927727
26,1957593,0,105153,0,332,16.112676056338028,4,46.68942917903446,0,332,10.43661971830986,2,39.339165301285504,0,45,2.9859154929577465,0,6.533754087179268,0,332,15.295774647887326,4,44.01260842595289,-29,332,7.450704225352114,0,40.257197320774644,27,27,0,27,27,6,111,2,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,News/media website,4.5,0,4.5,-0.3822523278436356,-0.24755918484244335,-0.2715433324645413,-0.3847998665309797,-0.19402531700540035,-0.22721127751447415,-0.4036144241987926,-0.4231813205578559,-0.12182487860287552,-0.03706782289475531,-0.26232014383079266,-0.09859240207265389
26,416317,0,31390,0,39,2.8115942028985508,1,5.094115281576908,0,26,1.8405797101449275,1,3.6579204847333413,0,13,0.8260869565217391,0,2.0708922794337403,0,39,2.7101449275362324,1,5.067948300742225,-5,13,1.0144927536231885,0,3.0621237000316173,1,0,0,1,0,53,103,3,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,News/media website,0,0,0.018867924528301886,-0.4014421054874813,-0.2921918566947842,-0.2715433324645413,-0.40534776698984576,-0.19402554562630378,-0.22721127751447415,-0.4036253252176709,-0.4233785930040075,-0.12152343864691462,-0.1979443432200695,-0.26232014383079266,-0.25493195176929256
